Order ID,Customer Name,Category,Sub Category,City,Sales,Profit
OD3160,Haseena,Bakery,Cakes,Cumbum,2491,1120.95
OD3161,Jackson,Fruits & Veggies,Fresh Vegetables,Perambalur,1812,108.72
OD3162,Verma,Oil & Masala,Edible Oil & Ghee,Tenkasi,714,78.54
OD3163,Ram,"Eggs, Meat & Fish",Fish,Virudhunagar,1388,111.04
OD3164,Veronica,Fruits & Veggies,Fresh Fruits,Tirunelveli,653,124.07
OD3165,Peer,Fruits & Veggies,Organic Vegetables,Nagercoil,2262,791.7
OD3166,Alan,Beverages,Health Drinks,Ramanadhapuram,2234,714.88
OD3167,Aditi,"Eggs, Meat & Fish",Chicken,Madurai,2275,864.5
OD3168,Willams,"Eggs, Meat & Fish",Eggs,Dharmapuri,2036,325.76
OD3169,Kumar,"Eggs, Meat & Fish",Eggs,Ooty,916,238.16
OD3170,Amy,Food Grains,Atta & Flour,Madurai,2079,103.95
OD3171,Arvind,Fruits & Veggies,Fresh Vegetables,Nagercoil,1906,457.44
OD3172,Harish,Fruits & Veggies,Organic Vegetables,Tenkasi,1629,733.05
OD3173,Sabeela,Fruits & Veggies,Fresh Vegetables,Nagercoil,1738,729.96
OD3174,Adavan,Beverages,Soft Drinks,Namakkal,1481,207.34
OD3175,Jackson,Food Grains,Atta & Flour,Chennai,979,166.43
OD3176,Peer,Food Grains,Atta & Flour,Nagercoil,1477,354.48
OD3177,Ridhesh,Oil & Masala,Edible Oil & Ghee,Krishnagiri,778,272.3
OD3178,Mathew,Food Grains,Rice,Madurai,977,439.65
OD3179,Sharon,Beverages,Health Drinks,Namakkal,681,299.64
OD3180,Amrish,Fruits & Veggies,Organic Fruits,Nagercoil,1272,139.92
OD3181,Ramesh,Food Grains,Dals & Pulses,Pudukottai,1649,98.94
OD3182,Rumaiza,Snacks,Cookies,Nagercoil,1144,125.84
OD3183,Krithika,Snacks,Noodles,Viluppuram,2141,428.2
OD3184,Harish,"Eggs, Meat & Fish",Fish,Nagercoil,1137,500.28
OD3185,Arutra,Food Grains,Rice,Bodi,1823,729.2
OD3186,Amrish,Food Grains,Atta & Flour,Chennai,988,296.4
OD3187,Aditi,Oil & Masala,Spices,Theni,1052,105.2
OD3188,Jonas,Food Grains,Dals & Pulses,Kanyakumari,1768,141.44
OD3189,Harish,"Eggs, Meat & Fish",Chicken,Salem,1067,384.12
OD3190,Sudeep,Bakery,Breads & Buns,Madurai,580,237.8
OD3191,Arvind,"Eggs, Meat & Fish",Fish,Chennai,2314,624.78
OD3192,Adavan,Bakery,Breads & Buns,Krishnagiri,2251,922.91
OD3193,Muneer,Oil & Masala,Masalas,Dharmapuri,547,109.4
OD3194,Sabeela,Fruits & Veggies,Fresh Vegetables,Perambalur,508,208.28
OD3195,Sudeep,Fruits & Veggies,Fresh Fruits,Tirunelveli,2114,739.9
OD3196,Surya,Fruits & Veggies,Organic Vegetables,Tirunelveli,1524,228.6
OD3197,Sudeep,Bakery,Cakes,Krishnagiri,1903,799.26
OD3198,Peer,Food Grains,Organic Staples,Bodi,1808,253.12
OD3199,Ganesh,Bakery,Breads & Buns,Karur,693,194.04
OD3200,Sundar,"Eggs, Meat & Fish",Mutton,Namakkal,1615,96.9
OD3201,Ridhesh,Oil & Masala,Edible Oil & Ghee,Viluppuram,2032,325.12
OD3202,Rumaiza,"Eggs, Meat & Fish",Eggs,Krishnagiri,1474,530.64
OD3203,Sundar,"Eggs, Meat & Fish",Mutton,Madurai,2097,104.85
OD3204,Arutra,Snacks,Noodles,Coimbatore,1211,472.29
OD3205,Jackson,Oil & Masala,Edible Oil & Ghee,Virudhunagar,775,240.25
OD3206,Kumar,Oil & Masala,Spices,Vellore,1365,532.35
OD3207,Sabeela,Oil & Masala,Masalas,Kanyakumari,1405,224.8
OD3208,Adavan,Food Grains,Dals & Pulses,Trichy,693,311.85
OD3209,Ridhesh,Food Grains,Dals & Pulses,Ooty,1934,135.38
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,1500,555
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,783,305.37
OD3212,Sudeep,Beverages,Soft Drinks,Theni,2073,663.36
OD3213,Aditi,Food Grains,Dals & Pulses,Salem,1191,83.37
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2244,561
OD3215,James,Beverages,Soft Drinks,Pudukottai,2451,441.18
OD3216,Arvind,Food Grains,Rice,Chennai,2454,834.36
OD3217,Ravi,Fruits & Veggies,Fresh Fruits,Tenkasi,2072,497.28
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,2070,414
OD3219,Sudha,Snacks,Noodles,Pudukottai,1159,359.29
OD3220,Esther,Bakery,Biscuits,Coimbatore,1153,219.07
OD3221,Aditi,Bakery,Cakes,Karur,1918,575.4
OD3222,Peer,Bakery,Breads & Buns,Bodi,1298,363.44
OD3223,Esther,Snacks,Cookies,Viluppuram,985,128.05
OD3224,Krithika,Beverages,Soft Drinks,Theni,971,242.75
OD3225,Shah,Food Grains,Rice,Dharmapuri,781,132.77
OD3226,Sheeba,Food Grains,Atta & Flour,Kanyakumari,1050,273
OD3227,Hussain,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,1494,164.34
OD3228,Ganesh,Snacks,Cookies,Namakkal,1320,211.2
OD3229,Ramesh,Food Grains,Atta & Flour,Dharmapuri,1791,537.3
OD3230,Alan,Fruits & Veggies,Fresh Fruits,Cumbum,1108,166.2
OD3231,Ridhesh,Oil & Masala,Spices,Vellore,2054,657.28
OD3232,Ridhesh,Beverages,Soft Drinks,Ooty,1785,624.75
OD3233,Yusuf,Beverages,Soft Drinks,Namakkal,2103,147.21
OD3234,Alan,Food Grains,Organic Staples,Salem,1699,526.69
OD3235,Ganesh,Beverages,Soft Drinks,Madurai,1576,315.2
OD3236,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,1926,211.86
OD3237,Alan,"Eggs, Meat & Fish",Mutton,Salem,1804,469.04
OD3238,Shree,"Eggs, Meat & Fish",Fish,Vellore,1496,329.12
OD3239,Haseena,Fruits & Veggies,Fresh Vegetables,Ooty,1066,341.12
OD3240,Mathew,"Eggs, Meat & Fish",Fish,Trichy,2266,815.76
OD3241,Sudha,Oil & Masala,Edible Oil & Ghee,Karur,533,165.23
OD3242,Kumar,Oil & Masala,Spices,Pudukottai,2327,465.4
OD3243,Anu,Snacks,Chocolates,Theni,1257,540.51
OD3244,Willams,Fruits & Veggies,Organic Fruits,Viluppuram,2471,1087.24
OD3245,Alan,Food Grains,Dals & Pulses,Krishnagiri,799,327.59
OD3246,Veena,Food Grains,Organic Staples,Tenkasi,898,161.64
OD3247,Sudeep,"Eggs, Meat & Fish",Eggs,Krishnagiri,1636,98.16
OD3248,Sheeba,Beverages,Soft Drinks,Karur,2169,325.35
OD3249,Arvind,Bakery,Cakes,Dindigul,2191,810.67
OD3250,Veronica,Fruits & Veggies,Organic Vegetables,Trichy,1903,647.02
OD3251,Sabeela,Snacks,Noodles,Bodi,1807,795.08
OD3252,Komal,Beverages,Health Drinks,Trichy,2433,1046.19
OD3253,Ridhesh,Snacks,Cookies,Salem,535,48.15
OD3254,Rumaiza,Snacks,Noodles,Virudhunagar,1835,293.6
OD3255,Vinne,Oil & Masala,Masalas,Dharmapuri,2081,894.83
OD3256,Sharon,Beverages,Soft Drinks,Pudukottai,1636,736.2
OD3257,Aditi,Food Grains,Dals & Pulses,Namakkal,2069,744.84
OD3258,Shah,Beverages,Health Drinks,Ramanadhapuram,1562,421.74
OD3259,Shah,Beverages,Soft Drinks,Coimbatore,1726,500.54
OD3260,Kumar,Bakery,Breads & Buns,Salem,1633,718.52
OD3261,Hafiz,"Eggs, Meat & Fish",Chicken,Karur,1415,353.75
OD3262,Yusuf,Snacks,Cookies,Tenkasi,2126,616.54
OD3263,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,730,146
OD3264,Kumar,"Eggs, Meat & Fish",Chicken,Trichy,1609,579.24
OD3265,Veena,Snacks,Cookies,Krishnagiri,2229,824.73
OD3266,Malik,"Eggs, Meat & Fish",Mutton,Nagercoil,1637,654.8
OD3267,Haseena,Oil & Masala,Masalas,Theni,780,46.8
OD3268,Harish,Food Grains,Dals & Pulses,Dindigul,1456,364
OD3269,Sudeep,Food Grains,Organic Staples,Virudhunagar,1464,409.92
OD3270,Akash,Beverages,Health Drinks,Dindigul,1567,642.47
OD3271,Ravi,Snacks,Noodles,Tirunelveli,2083,708.22
OD3272,Jonas,"Eggs, Meat & Fish",Fish,Chennai,2351,963.91
OD3273,Peer,Beverages,Health Drinks,Cumbum,723,50.61
OD3274,Jonas,Snacks,Cookies,Virudhunagar,1431,314.82
OD3275,Veronica,Food Grains,Rice,Perambalur,2065,247.8
OD3276,Hafiz,Snacks,Cookies,Ooty,2191,591.57
OD3277,Rumaiza,"Eggs, Meat & Fish",Fish,Karur,671,120.78
OD3278,Shree,"Eggs, Meat & Fish",Mutton,Tirunelveli,2126,340.16
OD3279,Anu,Food Grains,Rice,Ooty,548,235.64
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Theni,1859,204.49
OD3281,Sudeep,Bakery,Biscuits,Pudukottai,1905,209.55
OD3282,Akash,Oil & Masala,Masalas,Dharmapuri,2008,702.8
OD3283,Sheeba,Snacks,Chocolates,Cumbum,2053,780.14
OD3284,Rumaiza,Food Grains,Atta & Flour,Viluppuram,1260,441
OD3285,Arutra,Bakery,Biscuits,Ooty,865,337.35
OD3286,Sheeba,"Eggs, Meat & Fish",Mutton,Krishnagiri,2266,589.16
OD3287,Amy,Snacks,Noodles,Krishnagiri,1142,296.92
OD3288,Verma,Fruits & Veggies,Organic Vegetables,Karur,862,370.66
OD3289,Vince,"Eggs, Meat & Fish",Mutton,Virudhunagar,625,31.25
OD3290,Ravi,Food Grains,Dals & Pulses,Pudukottai,1494,209.16
OD3291,Sundar,"Eggs, Meat & Fish",Eggs,Nagercoil,1597,223.58
OD3292,Krithika,"Eggs, Meat & Fish",Chicken,Ooty,710,163.3
OD3293,Sabeela,Beverages,Soft Drinks,Viluppuram,1189,118.9
OD3294,Vinne,Snacks,Chocolates,Krishnagiri,2362,401.54
OD3295,Ganesh,Fruits & Veggies,Fresh Vegetables,Bodi,732,51.24
OD3296,Sudeep,Snacks,Chocolates,Pudukottai,1080,248.4
OD3297,Jackson,Oil & Masala,Masalas,Karur,2351,822.85
OD3298,Sudeep,Food Grains,Rice,Krishnagiri,1792,752.64
OD3299,Muneer,Beverages,Health Drinks,Pudukottai,1086,195.48
OD3300,Sabeela,Beverages,Soft Drinks,Chennai,825,66
OD3301,Anu,"Eggs, Meat & Fish",Fish,Chennai,609,115.71
OD3302,Ram,Beverages,Health Drinks,Tirunelveli,1491,387.66
OD3303,Shah,Bakery,Cakes,Nagercoil,1885,188.5
OD3304,Amy,Snacks,Cookies,Perambalur,1126,495.44
OD3305,Amrish,Food Grains,Dals & Pulses,Krishnagiri,1676,351.96
OD3306,Akash,Beverages,Health Drinks,Karur,2160,928.8
OD3307,Alan,Bakery,Cakes,Krishnagiri,868,329.84
OD3308,Veronica,"Eggs, Meat & Fish",Eggs,Ooty,2013,201.3
OD3309,Shree,"Eggs, Meat & Fish",Fish,Perambalur,2097,712.98
OD3310,Sharon,Snacks,Chocolates,Dindigul,2070,248.4
OD3311,Akash,Food Grains,Atta & Flour,Trichy,540,70.2
OD3312,Ravi,Oil & Masala,Spices,Krishnagiri,1235,247
OD3313,Anu,Oil & Masala,Edible Oil & Ghee,Coimbatore,1956,97.8
OD3314,Roshan,Food Grains,Organic Staples,Trichy,1923,423.06
OD3315,Aditi,Snacks,Noodles,Viluppuram,1004,311.24
OD3316,Krithika,Beverages,Health Drinks,Viluppuram,2153,279.89
OD3317,Ramesh,"Eggs, Meat & Fish",Chicken,Dharmapuri,1918,479.5
OD3318,Aditi,Fruits & Veggies,Organic Vegetables,Coimbatore,1618,242.7
OD3319,Veena,Oil & Masala,Spices,Karur,1260,176.4
OD3320,Alan,Bakery,Breads & Buns,Madurai,841,269.12
OD3321,Ganesh,Food Grains,Atta & Flour,Kanyakumari,1988,119.28
OD3322,Ganesh,Snacks,Cookies,Bodi,1449,420.21
OD3323,Ram,"Eggs, Meat & Fish",Eggs,Perambalur,1130,90.4
OD3324,Jackson,Bakery,Breads & Buns,Salem,864,380.16
OD3325,Peer,"Eggs, Meat & Fish",Mutton,Trichy,2364,756.48
OD3326,Vinne,Food Grains,Organic Staples,Cumbum,1512,650.16
OD3327,Amy,Snacks,Chocolates,Nagercoil,2154,323.1
OD3328,Aditi,"Eggs, Meat & Fish",Eggs,Namakkal,2209,574.34
OD3329,Arvind,Beverages,Health Drinks,Pudukottai,1535,122.8
OD3330,Amy,Snacks,Noodles,Cumbum,635,158.75
OD3331,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,753,263.55
OD3332,Malik,Snacks,Cookies,Pudukottai,785,243.35
OD3333,Jackson,Fruits & Veggies,Fresh Fruits,Namakkal,2295,275.4
OD3334,Aditi,Bakery,Cakes,Coimbatore,2470,197.6
OD3335,Sundar,Snacks,Cookies,Cumbum,527,126.48
OD3336,Jackson,Bakery,Cakes,Viluppuram,1238,198.08
OD3337,Ramesh,"Eggs, Meat & Fish",Fish,Tirunelveli,1343,134.3
OD3338,Arvind,Food Grains,Dals & Pulses,Vellore,1183,496.86
OD3339,Vidya,Snacks,Chocolates,Viluppuram,1024,368.64
OD3340,Yadav,Beverages,Health Drinks,Dindigul,1554,590.52
OD3341,Krithika,Fruits & Veggies,Fresh Vegetables,Pudukottai,1952,156.16
OD3342,Surya,Bakery,Biscuits,Dindigul,1724,189.64
OD3343,Ram,Food Grains,Dals & Pulses,Dharmapuri,1937,503.62
OD3344,Ramesh,Snacks,Cookies,Coimbatore,1394,487.9
OD3345,Sudha,Fruits & Veggies,Fresh Fruits,Vellore,1851,111.06
OD3346,Sabeela,Food Grains,Dals & Pulses,Dindigul,1017,203.4
OD3347,Komal,Food Grains,Organic Staples,Vellore,1684,218.92
OD3348,Surya,Oil & Masala,Spices,Dindigul,1559,93.54
OD3349,Shree,Snacks,Noodles,Viluppuram,2029,872.47
OD3350,Amy,"Eggs, Meat & Fish",Fish,Tirunelveli,2090,397.1
OD3351,Sudeep,Fruits & Veggies,Fresh Vegetables,Virudhunagar,827,223.29
OD3352,Ram,"Eggs, Meat & Fish",Fish,Nagercoil,1494,373.5
OD3353,Jackson,Snacks,Noodles,Karur,1639,360.58
OD3354,Ganesh,Beverages,Soft Drinks,Karur,1036,331.52
OD3355,Hussain,Snacks,Cookies,Namakkal,722,317.68
OD3356,Sundar,Fruits & Veggies,Fresh Vegetables,Vellore,1321,66.05
OD3357,Verma,Fruits & Veggies,Fresh Vegetables,Nagercoil,1229,73.74
OD3358,Hussain,Beverages,Health Drinks,Ooty,541,75.74
OD3359,Yadav,Fruits & Veggies,Fresh Fruits,Karur,1028,61.68
OD3360,Muneer,Fruits & Veggies,Organic Vegetables,Bodi,1800,738
OD3361,Malik,Bakery,Biscuits,Viluppuram,2282,1004.08
OD3362,Mathew,Beverages,Soft Drinks,Theni,891,258.39
OD3363,Esther,Food Grains,Organic Staples,Pudukottai,1974,829.08
OD3364,Anu,Food Grains,Rice,Viluppuram,1986,238.32
OD3365,Suresh,"Eggs, Meat & Fish",Eggs,Cumbum,2443,439.74
OD3366,Anu,Snacks,Chocolates,Coimbatore,1608,611.04
OD3367,Haseena,"Eggs, Meat & Fish",Mutton,Coimbatore,717,78.87
OD3368,Roshan,"Eggs, Meat & Fish",Eggs,Namakkal,1527,76.35
OD3369,Amy,Oil & Masala,Masalas,Tenkasi,1980,198
OD3370,Arvind,Fruits & Veggies,Fresh Vegetables,Coimbatore,1197,299.25
OD3371,Sharon,Food Grains,Atta & Flour,Ooty,2461,689.08
OD3372,Ravi,Bakery,Breads & Buns,Viluppuram,866,121.24
OD3373,Shree,Snacks,Chocolates,Vellore,600,60
OD3374,Arvind,Oil & Masala,Edible Oil & Ghee,Pudukottai,1026,184.68
OD3375,Sundar,Snacks,Cookies,Pudukottai,1360,612
OD3376,Rumaiza,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,1620,648
OD3377,Sabeela,Beverages,Soft Drinks,Theni,1228,466.64
OD3378,Mathew,Bakery,Cakes,Tirunelveli,1965,766.35
OD3379,Hussain,Snacks,Noodles,Trichy,636,152.64
OD3380,Jonas,"Eggs, Meat & Fish",Mutton,Cumbum,1196,394.68
OD3381,Shree,Fruits & Veggies,Fresh Vegetables,Nagercoil,589,141.36
OD3382,Mathew,Food Grains,Atta & Flour,Coimbatore,905,271.5
OD3383,Arvind,Beverages,Soft Drinks,Karur,1457,553.66
OD3384,Vidya,Food Grains,Atta & Flour,Perambalur,898,251.44
OD3385,Haseena,Beverages,Soft Drinks,Nagercoil,607,194.24
OD3386,Komal,Oil & Masala,Spices,Cumbum,664,292.16
OD3387,Shree,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2482,248.2
OD3388,Ridhesh,Fruits & Veggies,Organic Fruits,Bodi,1840,478.4
OD3389,Anu,Oil & Masala,Masalas,Pudukottai,2184,196.56
OD3390,Sundar,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2134,618.86
OD3391,Yusuf,Fruits & Veggies,Fresh Vegetables,Madurai,2193,592.11
OD3392,Peer,Food Grains,Organic Staples,Salem,1778,675.64
OD3393,Sudeep,Oil & Masala,Edible Oil & Ghee,Trichy,1249,199.84
OD3394,Ramesh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,1339,535.6
OD3395,Suresh,Food Grains,Organic Staples,Chennai,1311,471.96
OD3396,Jackson,"Eggs, Meat & Fish",Mutton,Salem,1038,435.96
OD3397,Harish,"Eggs, Meat & Fish",Fish,Bodi,756,143.64
OD3398,Jonas,Snacks,Cookies,Bodi,705,239.7
OD3399,Alan,Food Grains,Dals & Pulses,Ramanadhapuram,782,187.68
OD3400,Ridhesh,Food Grains,Atta & Flour,Virudhunagar,2241,1008.45
OD3401,Arvind,Snacks,Cookies,Dharmapuri,1390,542.1
OD3402,Haseena,Food Grains,Atta & Flour,Chennai,1447,231.52
OD3403,Ganesh,Oil & Masala,Spices,Theni,535,219.35
OD3404,Vidya,Beverages,Health Drinks,Trichy,746,298.4
OD3405,Vidya,"Eggs, Meat & Fish",Eggs,Perambalur,968,309.76
OD3406,Hussain,Snacks,Cookies,Krishnagiri,1457,72.85
OD3407,Yadav,"Eggs, Meat & Fish",Eggs,Chennai,1109,177.44
OD3408,Amy,Bakery,Biscuits,Bodi,1127,157.78
OD3409,Muneer,Bakery,Breads & Buns,Cumbum,774,100.62
OD3410,Jonas,Fruits & Veggies,Fresh Vegetables,Karur,851,374.44
OD3411,Sudha,Fruits & Veggies,Organic Fruits,Tenkasi,784,109.76
OD3412,Jackson,Beverages,Health Drinks,Tirunelveli,2069,455.18
OD3413,Rumaiza,Snacks,Noodles,Trichy,2023,627.13
OD3414,Roshan,Snacks,Noodles,Coimbatore,1504,526.4
OD3415,Veronica,"Eggs, Meat & Fish",Chicken,Salem,2145,943.8
OD3416,Arutra,Fruits & Veggies,Fresh Vegetables,Cumbum,2322,673.38
OD3417,Willams,Fruits & Veggies,Organic Fruits,Madurai,2293,321.02
OD3418,Veena,Beverages,Health Drinks,Ooty,1676,150.84
OD3419,Alan,Food Grains,Organic Staples,Namakkal,1821,400.62
OD3420,Suresh,"Eggs, Meat & Fish",Mutton,Namakkal,1830,823.5
OD3421,Aditi,Food Grains,Rice,Trichy,2384,858.24
OD3422,Jackson,Oil & Masala,Masalas,Chennai,674,249.38
OD3423,Rumaiza,"Eggs, Meat & Fish",Chicken,Cumbum,2245,606.15
OD3424,Vinne,"Eggs, Meat & Fish",Mutton,Trichy,1748,349.6
OD3425,Malik,Food Grains,Atta & Flour,Theni,1422,142.2
OD3426,Komal,Food Grains,Dals & Pulses,Theni,1116,111.6
OD3427,Vince,Beverages,Health Drinks,Nagercoil,1583,364.09
OD3428,Jonas,"Eggs, Meat & Fish",Chicken,Cumbum,1829,292.64
OD3429,Suresh,Food Grains,Rice,Chennai,1339,361.53
OD3430,Shah,Fruits & Veggies,Organic Vegetables,Madurai,2002,540.54
OD3431,Suresh,Beverages,Health Drinks,Tirunelveli,1797,718.8
OD3432,Sundar,Food Grains,Atta & Flour,Cumbum,1987,556.36
OD3433,Vinne,"Eggs, Meat & Fish",Eggs,Madurai,1260,327.6
OD3434,Harish,Snacks,Cookies,Ooty,1492,134.28
OD3435,James,Food Grains,Atta & Flour,Namakkal,2068,124.08
OD3436,Peer,Food Grains,Organic Staples,Ooty,1898,474.5
OD3437,Yadav,Bakery,Breads & Buns,Theni,2469,1111.05
OD3438,Esther,Snacks,Noodles,Perambalur,2372,1067.4
OD3439,Peer,Beverages,Soft Drinks,Tirunelveli,548,65.76
OD3440,Alan,Beverages,Health Drinks,Vellore,1795,789.8
OD3441,Hussain,Snacks,Noodles,Theni,977,97.7
OD3442,Ravi,Snacks,Noodles,Theni,2396,814.64
OD3443,Ridhesh,Snacks,Noodles,Nagercoil,2099,860.59
OD3444,Sudha,Bakery,Breads & Buns,Krishnagiri,1211,435.96
OD3445,Sundar,Oil & Masala,Masalas,Nagercoil,983,206.43
OD3446,Amrish,"Eggs, Meat & Fish",Chicken,Dindigul,2183,283.79
OD3447,Jackson,Fruits & Veggies,Organic Fruits,Perambalur,1601,688.43
OD3448,Akash,Oil & Masala,Edible Oil & Ghee,Krishnagiri,2254,946.68
OD3449,Haseena,"Eggs, Meat & Fish",Mutton,Salem,1990,477.6
OD3450,Komal,Snacks,Cookies,Nagercoil,1738,677.82
OD3451,Surya,Beverages,Soft Drinks,Bodi,1185,414.75
OD3452,Haseena,Oil & Masala,Spices,Krishnagiri,1957,763.23
OD3453,Shah,Snacks,Noodles,Kanyakumari,1059,391.83
OD3454,Sharon,Food Grains,Organic Staples,Kanyakumari,907,163.26
OD3455,Mathew,Fruits & Veggies,Organic Fruits,Coimbatore,1090,305.2
OD3456,Sheeba,Fruits & Veggies,Fresh Vegetables,Tirunelveli,1845,645.75
OD3457,Vince,Beverages,Health Drinks,Krishnagiri,667,193.43
OD3458,Ridhesh,"Eggs, Meat & Fish",Mutton,Madurai,1462,292.4
OD3459,Sharon,Fruits & Veggies,Fresh Fruits,Chennai,1212,484.8
OD3460,Jonas,Food Grains,Dals & Pulses,Theni,739,88.68
OD3461,Sundar,Snacks,Chocolates,Dindigul,1228,319.28
OD3462,Aditi,Snacks,Cookies,Ramanadhapuram,1477,132.93
OD3463,Veena,Snacks,Noodles,Virudhunagar,1435,545.3
OD3464,Sabeela,"Eggs, Meat & Fish",Chicken,Bodi,1259,440.65
OD3465,Suresh,Bakery,Cakes,Salem,939,84.51
OD3466,Mathew,Food Grains,Dals & Pulses,Tenkasi,870,60.9
OD3467,Ram,Food Grains,Rice,Krishnagiri,791,229.39
OD3468,Verma,Fruits & Veggies,Fresh Fruits,Theni,2490,1120.5
OD3469,Sharon,Fruits & Veggies,Fresh Fruits,Madurai,1180,483.8
OD3470,Yusuf,Snacks,Chocolates,Dindigul,2148,150.36
OD3471,Sheeba,Oil & Masala,Spices,Madurai,1815,471.9
OD3472,Peer,Snacks,Cookies,Vellore,559,100.62
OD3473,Sheeba,Bakery,Breads & Buns,Namakkal,2137,747.95
OD3474,Kumar,Bakery,Biscuits,Perambalur,1904,95.2
OD3475,Yadav,Bakery,Cakes,Theni,1587,111.09
OD3476,Ganesh,Beverages,Health Drinks,Dharmapuri,549,142.74
OD3477,James,Bakery,Cakes,Ooty,1090,283.4
OD3478,Esther,Bakery,Breads & Buns,Kanyakumari,843,75.87
OD3479,Surya,Bakery,Biscuits,Trichy,924,147.84
OD3480,Jonas,Bakery,Breads & Buns,Tenkasi,2122,594.16
OD3481,Komal,Food Grains,Organic Staples,Theni,1743,784.35
OD3482,Ravi,"Eggs, Meat & Fish",Eggs,Cumbum,742,267.12
OD3483,Esther,Bakery,Cakes,Madurai,1770,106.2
OD3484,Vidya,Snacks,Chocolates,Dindigul,784,141.12
OD3485,Vinne,Bakery,Cakes,Madurai,2063,103.15
OD3486,Alan,"Eggs, Meat & Fish",Fish,Cumbum,1396,432.76
OD3487,Komal,Bakery,Breads & Buns,Trichy,515,206
OD3488,Haseena,Snacks,Cookies,Chennai,1612,499.72
OD3489,Vidya,"Eggs, Meat & Fish",Mutton,Madurai,1678,335.6
OD3490,Vince,Oil & Masala,Masalas,Virudhunagar,1402,560.8
OD3491,Arvind,Snacks,Chocolates,Coimbatore,1719,292.23
OD3492,Arutra,Bakery,Cakes,Theni,2304,1013.76
OD3493,Suresh,"Eggs, Meat & Fish",Mutton,Vellore,1733,745.19
OD3494,Veena,Beverages,Soft Drinks,Karur,2232,915.12
OD3495,Malik,Oil & Masala,Masalas,Perambalur,1660,498
OD3496,Akash,Food Grains,Atta & Flour,Namakkal,2227,1002.15
OD3497,Sabeela,Bakery,Cakes,Nagercoil,1529,244.64
OD3498,Harish,Snacks,Noodles,Perambalur,634,88.76
OD3499,Akash,Snacks,Cookies,Kanyakumari,2211,331.65
OD3500,James,Bakery,Biscuits,Viluppuram,923,239.98
OD3501,Vidya,Fruits & Veggies,Fresh Vegetables,Dharmapuri,1364,422.84
OD3502,Alan,Snacks,Noodles,Theni,2469,987.6
OD3503,Kumar,Snacks,Chocolates,Perambalur,2114,507.36
OD3504,James,"Eggs, Meat & Fish",Chicken,Vellore,1975,651.75
OD3505,Muneer,Fruits & Veggies,Organic Vegetables,Namakkal,2003,821.23
OD3506,Arvind,Fruits & Veggies,Fresh Vegetables,Salem,1899,493.74
OD3507,Arvind,"Eggs, Meat & Fish",Eggs,Cumbum,598,245.18
OD3508,Mathew,Bakery,Biscuits,Kanyakumari,1874,356.06
OD3509,Adavan,Oil & Masala,Spices,Karur,904,153.68
OD3510,Malik,Bakery,Biscuits,Coimbatore,2256,225.6
OD3511,Verma,Fruits & Veggies,Organic Fruits,Ramanadhapuram,1052,431.32
OD3512,Mathew,Food Grains,Rice,Cumbum,1206,458.28
OD3513,Ridhesh,"Eggs, Meat & Fish",Fish,Karur,1761,405.03
OD3514,Komal,Bakery,Cakes,Kanyakumari,1392,167.04
OD3515,Komal,Food Grains,Organic Staples,Bodi,758,159.18
OD3516,Harish,Fruits & Veggies,Fresh Fruits,Dindigul,944,217.12
OD3517,Ravi,Bakery,Cakes,Dindigul,1146,194.82
OD3518,Ramesh,Bakery,Biscuits,Tenkasi,2383,238.3
OD3519,Adavan,Oil & Masala,Masalas,Dharmapuri,545,168.95
OD3520,Sheeba,Beverages,Health Drinks,Theni,2294,481.74
OD3521,Akash,Beverages,Health Drinks,Theni,2120,763.2
OD3522,Mathew,Fruits & Veggies,Fresh Vegetables,Kanyakumari,1915,861.75
OD3523,Anu,"Eggs, Meat & Fish",Eggs,Tirunelveli,1324,79.44
OD3524,Sharon,Snacks,Cookies,Chennai,2445,391.2
OD3525,Veronica,Oil & Masala,Edible Oil & Ghee,Virudhunagar,539,199.43
OD3526,Sudeep,Oil & Masala,Spices,Perambalur,2212,774.2
OD3527,Surya,Snacks,Cookies,Kanyakumari,2143,150.01
OD3528,Peer,Oil & Masala,Edible Oil & Ghee,Perambalur,1152,149.76
OD3529,Amrish,Beverages,Health Drinks,Krishnagiri,1875,543.75
OD3530,Suresh,Bakery,Biscuits,Cumbum,2017,201.7
OD3531,Amy,Beverages,Soft Drinks,Ramanadhapuram,1409,591.78
OD3532,Anu,Beverages,Soft Drinks,Tirunelveli,2483,918.71
OD3533,Sudeep,Bakery,Cakes,Tirunelveli,1535,245.6
OD3534,Anu,Oil & Masala,Edible Oil & Ghee,Salem,1038,145.32
OD3535,Veena,Snacks,Cookies,Ramanadhapuram,1400,70
